"","sampleID","group","condition","hepatotoxic","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN","PEREZ_TP53_TARGETS","GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN","WP_EGFEGFR_SIGNALING_PATHWAY","REACTOME_RHO_GTPASE_CYCLE","WP_FOCAL_ADHESION","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP","MARTENS_TRETINOIN_RESPONSE_DN","REACTOME_CDC42_GTPASE_CYCLE","KEGG_FOCAL_ADHESION","WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY","REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX","REACTOME_MITOCHONDRIAL_TRANSLATION","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","KIM_WT1_TARGETS_12HR_UP","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","KEGG_PATHWAYS_IN_CANCER","REACTOME_METABOLISM_OF_POLYAMINES","GRESHOCK_CANCER_COPY_NUMBER_UP","WP_HIPPO_SIGNALING_REGULATION_PATHWAYS","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","WONG_MITOCHONDRIA_GENE_MODULE","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","STARK_HYPPOCAMPUS_22Q11_DELETION_UP","CERVERA_SDHB_TARGETS_1_UP","SERVITJA_LIVER_HNF1A_TARGETS_DN","SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP","WANG_LSD1_TARGETS_UP","MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3","RODWELL_AGING_KIDNEY_NO_BLOOD_UP","CHEOK_RESPONSE_TO_HD_MTX_UP","SMID_BREAST_CANCER_LUMINAL_B_DN","OSADA_ASCL1_TARGETS_DN","UEDA_PERIFERAL_CLOCK","WP_ZINC_HOMEOSTASIS","LI_CISPLATIN_RESISTANCE_DN","HELLER_SILENCED_BY_METHYLATION_UP","NABA_ECM_AFFILIATED","DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN","WALLACE_PROSTATE_CANCER_DN","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN","SEMBA_FHIT_TARGETS_DN","SERVITJA_ISLET_HNF1A_TARGETS_UP","LIEN_BREAST_CARCINOMA_METAPLASTIC","SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5","VERRECCHIA_RESPONSE_TO_TGFB1_C1","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP","YAMASHITA_METHYLATED_IN_PROSTATE_CANCER","NADLER_OBESITY_UP","BROWN_MYELOID_CELL_DEVELOPMENT_UP","GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN","REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS","REACTOME_NEUTROPHIL_DEGRANULATION","LEI_MYB_TARGETS","WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN","MARTINEZ_RB1_AND_TP53_TARGETS_UP","SANSOM_APC_TARGETS_DN","REACTOME_SIGNALING_BY_INTERLEUKINS","LENAOUR_DENDRITIC_CELL_MATURATION_UP","FERRANDO_TAL1_NEIGHBORS","MARSON_FOXP3_TARGETS_UP","LENAOUR_DENDRITIC_CELL_MATURATION_DN","REN_ALVEOLAR_RHABDOMYOSARCOMA_DN","MA_MYELOID_DIFFERENTIATION_UP","REACTOME_INNATE_IMMUNE_SYSTEM","DEMAGALHAES_AGING_UP","RUTELLA_RESPONSE_TO_HGF_UP","REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION","GREENBAUM_E2A_TARGETS_DN","QI_PLASMACYTOMA_UP","HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","LUI_THYROID_CANCER_CLUSTER_4","JIANG_AGING_HYPOTHALAMUS_DN","WAESCH_ANAPHASE_PROMOTING_COMPLEX","WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM","BIOCARTA_ACETAMINOPHEN_PATHWAY","REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE","WP_FARNESOID_X_RECEPTOR_PATHWAY","REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION","WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN","REACTOME_INTESTINAL_ABSORPTION","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","REACTOME_DISEASES_OF_METABOLISM","WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR","KOHOUTEK_CCNT1_TARGETS","REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING","WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY","WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR","ELVIDGE_HIF1A_TARGETS_DN","NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","REACTOME_DIGESTION_AND_ABSORPTION","LOPEZ_MESOTHELIOMA_SURVIVAL_UP","GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN","MODY_HIPPOCAMPUS_POSTNATAL","CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP"
"31","X31_o_.bam.txt","Group2","normal","cancer",0.2365641,-0.07211624,-0.04985821,-0.0994431,-0.1206668,-0.07340136,0.2409935,-0.1158913,0.08165081,-0.01748515,-0.09581822,-0.1393995,0.1415657,0.4806567,0.2061529,-0.144071,0.2030264,-0.09820564,0.1926012,-0.146028,-0.03116564,-0.155753,0.2449038,-0.0476642,-0.1302536,-0.187376,0.2788081,-0.1903108,0.06078195,-0.3112706,-0.09929542,-0.06532769,-0.253584,-0.1030666,-0.1315722,0.07687576,0.04711489,0.2982174,0.02286661,-0.02177585,0.06177095,0.01051847,0.04322393,-0.4320821,-0.1564805,-0.1718767,-0.07644752,-0.3238195,0.006960157,0.1749221,0.1021642,0.2425383,0.1677767,0.1254348,0.113214,-0.07340523,0.1497568,0.07563758,-0.0203472,0.05421446,0.1533233,0.4727063,0.05887307,0.2198723,0.04534231,0.1677753,0.1200455,0.3710301,0.113871,-0.0579556,0.240901,0.2007497,0.2118509,0.02563984,-0.1138915,-0.3603548,0.3347697,-0.6299546,-0.6751288,-0.4789884,-0.5315192,-0.1871267,-0.7300918,-0.6257729,-0.6138043,-0.746973,-0.19267,-0.2019073,-0.2235434,-0.4796222,-0.4703859,-0.4982805,-0.2746619,-0.3240475,-0.2212665,-0.3924221,-0.3210519,-0.2407455,-0.3124639,-0.2948818
"32","X32_o_.bam.txt","Group2","normal","cancer",0.3841715,-0.2685708,-0.1544212,-0.2313543,-0.1362719,-0.2811465,0.4235417,-0.3064441,0.1874852,-0.2565491,-0.2754715,-0.2275965,0.5136027,0.5534877,0.457049,-0.2734725,0.4705108,-0.2311105,0.4240656,-0.2421259,-0.2652748,-0.1974494,0.483194,0.3262863,-0.380779,-0.1647232,0.2136199,-0.1428705,0.2236256,-0.339822,-0.3313589,-0.08144164,0.1709715,0.02186423,0.16557,0.1746106,-0.1882389,0.2829244,0.06776282,-0.01462721,-0.02159014,0.2580975,0.08127687,-0.525079,-0.07918762,-0.2994955,0.04479495,-0.2949088,0.1502285,0.1319638,-0.01672334,0.1913602,0.1938702,0.1739195,0.137563,0.04307318,-0.09832001,0.08649494,-0.0399738,0.05916175,0.2023846,0.4587185,0.1714538,0.1425256,-0.03798431,0.1992374,0.1466511,0.2611785,0.1203846,-0.04160401,0.1463502,0.09938405,0.005531159,0.1396581,-0.124232,-0.2525857,0.3796429,-0.5948524,-0.0170318,-0.5702096,-0.2820768,-0.2474786,-0.2961762,-0.5010907,-0.4222643,-0.702938,0.1594823,-0.2385039,-0.1586716,-0.2797417,-0.2999952,-0.3378924,-0.08631422,-0.2887142,-0.09652316,-0.3607351,-0.3599263,-0.3260476,-0.2374856,-0.2219273
"33","X33_o_.bam.txt","Group2","normal","cancer",0.4661808,-0.2707455,-0.2200197,-0.2799624,-0.2841989,-0.2074014,0.5081815,-0.3578235,0.3782331,-0.3284086,-0.2262517,-0.1173981,0.389323,0.6019968,0.4799841,-0.2392377,0.4698823,-0.2026514,0.4453384,-0.2385887,-0.3794773,-0.1966759,0.4829719,0.2881195,-0.2809503,-0.1558154,0.1390943,-0.007401569,0.1254805,0.2208899,0.051722,0.04399127,0.3006388,0.1361702,0.2432195,0.2150039,-0.2066091,-0.05336979,0.2165369,0.1225589,0.06707687,-0.2818962,0.1304912,-0.4345946,0.1706747,-0.1907162,-0.1616423,0.2510338,-0.163163,0.3955116,0.5691841,0.2978893,0.7558931,0.1805702,0.3147565,0.2586314,0.5727996,-0.01944477,0.2775663,0.1027305,0.2391435,0.4847085,0.24255,0.2686591,-0.00803266,0.349158,0.1908782,0.464223,0.1999438,0.4884838,0.205206,0.2676761,0.3967518,0.2578851,0.5317273,0.193409,0.3497472,0.270685,-0.07553151,-0.1713545,0.1544021,0.2079351,-0.003689947,0.2173421,0.1607824,-0.4617611,0.07025749,-0.03255784,-0.07258086,0.1981704,-0.09677793,-0.09647056,0.07008679,-0.01077088,-0.02580011,-0.4153177,-0.4792023,-0.01763811,0.1662502,0.130653
"34","X34_o_.bam.txt","Group2","normal","cancer",-0.1425076,0.1567281,0.0910258,0.3369067,0.1784044,0.2684466,-0.3363983,0.3067568,-0.1012388,0.3335892,0.2223757,0.1548791,-0.3267224,-0.1464389,-0.3324396,0.2864873,-0.2349816,0.06285497,-0.1992059,0.1233329,0.2721039,0.1647112,-0.2700747,-0.3194431,0.2677243,0.05820508,-0.0139168,-0.07244441,0.09624221,-0.1557178,-0.03879471,0.09989859,0.06758042,0.09395441,-0.1184369,0.07775865,0.123748,-0.1797945,0.191095,0.09232166,0.2108876,0.1246976,-0.05970338,-0.7571932,0.01685615,-0.2398857,-0.1416123,-0.05480015,-0.3717055,0.04875061,0.4633363,0.2943972,0.3781736,0.1855303,0.1921476,-0.009766481,0.1307333,0.02867204,0.15027,0.2557329,0.1474179,0.4671096,0.3917496,0.209427,0.1170278,0.3384878,0.1668409,0.2831574,0.06002542,0.2612126,0.3322895,0.3214658,0.2114139,0.02047776,0.182644,-0.2756512,0.1672042,0.1013293,-0.292554,-0.3704347,0.05782354,-0.02221271,-0.5996297,-0.4667812,-0.5704493,-0.7303522,-0.09061922,-0.1219668,-0.3538244,-0.3015823,0.07227614,-0.2658075,-0.1380717,-0.167463,-0.07700523,-0.4666862,-0.1409435,-0.001807239,-0.1259886,0.1273181
"35","X35_o_.bam.txt","Group2","normal","cancer",-0.4565137234,0.291837342,0.1841617918,0.4103421457,0.3630684058,0.3605959576,-0.5272512527,0.4142523227,-0.3379557238,0.5071760324,0.368842619,0.2843863184,-0.4486158054,-0.6339588123,-0.4765098894,0.3818420735,-0.4316711127,0.339896275,-0.4847913794,0.3034142446,0.4319094157,0.2260042062,-0.5083395162,-0.370196594,0.4062977066,0.0159836783,0.0366660511,0.0054377079,-0.1202701649,-0.1362576289,-0.0281921469,-0.0970470706,0.2836394916,0.0172909025,-0.0649710393,-0.0570002623,0.0854390457,-0.3611060492,0.0062194821,-0.1165235483,-0.126910139,-0.3846643447,0.040018251,0.332086079,-0.1338950613,-0.185239956,0.0217036324,0.1554806001,0.0607777702,-0.0791475545,-0.0763029346,-0.0586221072,0.0599730915,-0.113030778,-0.0257632933,0.0205653546,0.201867308,-0.0170799427,-0.0304606609,0.0824744826,-0.0663717058,0.2490934161,0.1544498958,0.1077315986,-0.0020930554,-0.0724657006,0.0066281708,-0.0326610083,-0.0397253749,0.3532355325,-0.1282648974,0.1377062079,0.1616043409,0.2503842997,0.0167863051,-0.2412664808,0.2011706076,-0.5134635278,-0.2916399781,-0.2909951835,-0.3833998595,-0.3193757625,-0.5754368736,-0.450232387,-0.1453561333,-0.7331493865,-0.0580987433,-0.1086562323,-0.2750589061,-0.0954367469,-0.1252030491,-0.0383389303,-0.1424914607,-0.0638993833,-0.0037786574,-0.4483567985,-0.0622280595,-0.0760184484,-0.1929931428,0.0180096311
"36","X36_o_.bam.txt","Group2","normal","cancer",-0.3822749849,0.2517453687,0.1575509573,0.38513576,0.3668668853,0.2335915288,-0.4330749092,0.3372183955,-0.2479120543,0.5217800225,0.212569961,0.0976264709,-0.343597143,-0.5221819529,-0.3530302394,0.182977599,-0.3023007671,0.2526460386,-0.3792199483,0.2910244448,0.3731057707,0.152943205,-0.4226889779,-0.2588584248,0.3436553377,-0.0458062494,0.0235937149,-0.0073148108,-0.0824596026,-0.3040135433,-0.0916912723,-0.1905103012,0.2289519104,0.002026417,-0.2775371793,-0.1434269369,-0.0828992305,-0.131355044,0.0392166651,-0.1357227915,-0.1706750474,0.0099239166,0.011955417,0.3516175581,-0.1456911748,-0.3857376912,-0.0357793426,-0.1700928753,-0.1458782253,-0.0932669312,0.095009146,0.1093012852,0.1963694792,0.1474590632,0.0534032444,-0.0702446965,0.326708526,0.0480058257,0.0331583139,0.1499073303,0.1125616961,0.5448267644,0.1595085537,0.1764320886,-0.0678811414,0.1920107369,0.0956736615,0.1371899159,0.0335802943,0.2320368052,-0.0070135405,0.2675634045,0.0862365541,0.1761202341,0.4180643452,-0.2286076365,0.2874898786,-0.6612435956,-0.4029540107,-0.5108250775,-0.6080083491,-0.2575524287,-0.5685273299,-0.5817575866,-0.3168792159,-0.8312525837,-0.324749092,-0.2888884337,-0.3277561276,-0.4293520199,-0.268447048,-0.2212659757,-0.1971147832,-0.1798632289,-0.0543268459,-0.6951923786,-0.4045048746,-0.1801858225,-0.077587965,-0.2753826655
"37","X37_o_.bam.txt","Group2","normal","cancer",-0.2865838,0.2105535,0.1822083,0.2429638,0.29987,0.3042182,-0.3833184,0.3345365,-0.1811418,0.4944285,0.3190152,0.1682365,-0.3208062,-0.4001912,-0.3600187,0.302433,-0.3575586,0.1784986,-0.3257032,0.1835132,0.214864,0.1526514,-0.4609433,-0.3268511,0.4049916,0.2274875,-0.1357977,0.1577524,0.2536432,0.2063165,0.3480299,0.1194742,0.2787057,0.05839954,0.2931691,-0.1791555,-0.2515162,0.1338818,0.2264235,0.2455989,0.02169548,0.4246964,-0.1927905,0.2457521,0.1131708,0.1572624,0.2058511,0.4006125,0.1414314,0.3604983,0.1079464,0.2073821,0.523544,-0.2175318,-0.08996645,0.06096986,0.131248,-0.03737841,0.03817707,0.1568136,0.2227088,0.3524456,0.003398867,0.1533652,0.0809529,-0.00371436,-0.06026522,-0.01626251,0.08876406,0.1875333,0.1745839,0.2214977,0.129475,0.1668392,0.3307364,-0.1395719,0.1569197,-0.1616462,-0.4717914,-0.4340661,-0.4404247,-0.0419867,-0.8400302,-0.4927414,-0.06379967,-0.768334,-0.2850707,-0.0766666,-0.3115812,-0.3935392,-0.01362126,-0.3169996,-0.2155852,0.01729524,-0.08133025,-0.5138146,-0.4869587,0.003308452,-0.1353542,-0.00368549
"38","X38_o_.bam.txt","Group2","normal","cancer",-0.05738204,0.04163987,0.07866551,0.05277024,0.1360086,0.203774,-0.14657,0.246909,-0.05575992,0.3126214,0.2428527,0.0627452,0.05285752,-0.01341101,0.01643257,0.1859361,0.07713373,0.1119628,0.002157967,0.05533502,0.1339444,0.0249797,-0.2314938,-0.03202051,0.3580805,0.1948047,-0.1223897,0.2126016,0.2870852,0.06569417,0.06169841,0.04774403,0.2447579,0.07304527,0.4884697,-0.1700082,-0.2239585,0.4483058,0.09888589,-0.003083188,0.08234713,0.3549888,-0.1590961,-0.05526934,0.1308089,0.1129613,-0.01066723,0.4107474,0.1700832,0.3968018,-0.05650809,0.2103121,0.4683262,-0.1105477,-0.05514514,-0.01577285,-0.0573121,0.001006492,0.04480473,0.1146401,0.1925223,0.4683248,-0.02462008,0.1820339,0.06866929,0.03799622,-0.05013586,0.03905663,0.1024328,0.1643009,0.0209936,0.1655289,-0.02283392,0.1722956,0.4560498,-0.08154781,0.3704853,-0.1932521,-0.2182526,-0.6224871,-0.6118755,-0.1719344,-0.7223428,-0.4407368,-0.128867,-0.7429516,-0.1673676,-0.2163403,-0.2593272,-0.340702,-0.1540082,-0.349276,-0.2663888,-0.1173258,-0.1223345,-0.5902054,-0.6232504,-0.08819132,-0.3389952,-0.1620006
"39","X39_o_.bam.txt","Group2","normal","cancer",-0.4678221,0.2884085,0.2292218,0.3857618,0.3644086,0.4293641,-0.5184141,0.4315507,-0.3827349,0.497646,0.4447717,0.2902779,-0.5678801,-0.6113155,-0.593264,0.3765235,-0.504642,0.3394379,-0.5429776,0.2896652,0.4313152,0.2704637,-0.4901535,-0.4298335,0.5270046,0.2518355,0.02138983,0.1030734,0.09796246,0.03273191,0.09697696,0.06760451,0.1883866,-0.02131042,0.3161424,-0.1176318,-0.00868677,0.002365411,0.1170484,0.08286902,0.1695287,0.1146449,0.1133311,0.3831674,0.1129566,0.08926737,0.03387158,0.3579376,0.2295832,-0.06604749,0.1835195,0.06869407,0.1006983,0.09972758,0.02168487,0.05600496,0.03093722,0.012134,-0.03644033,0.04794094,0.1957098,0.2190083,0.01015277,0.1077871,0.09828539,0.07080303,-0.0006412606,-0.08996536,0.01310612,0.5057346,0.07107025,0.08367673,-0.007300552,0.2781718,0.3993307,-0.2736056,0.2947712,-0.1828762,-0.5156463,-0.2572366,-0.5116802,-0.3452587,-0.7724099,-0.06886284,-0.1989245,-0.08167297,-0.08959829,0.04130143,-0.1743524,-0.05807628,-0.3349609,-0.3778258,-0.2061352,-0.08685721,-0.07370972,0.1418108,-0.1524853,0.03597515,-0.01995782,-0.0983138
"40","X40_o_.bam.txt","Group2","normal","cancer",-0.3822928825,0.2284524444,0.1858620217,0.3238294064,0.2887454021,0.2854530793,-0.4429486301,0.4121980857,-0.3075153796,0.4819299336,0.2960973426,0.1096940573,-0.512654202,-0.4882722413,-0.5473218978,0.2392681615,-0.4706977407,0.2509968604,-0.4434948803,0.2023489547,0.3555054583,0.188170259,-0.3815759838,-0.3524392469,0.4274054588,0.1036666824,-0.0388180634,-0.1509938052,0.0990811854,-0.0148500985,0.070995008,-0.0735325265,-0.0140902179,-0.1120365905,0.1834193453,-0.191639478,-0.2021097076,-0.0405844918,0.0548753067,0.0046540078,0.0122911382,-0.0683437082,-0.0751342792,0.367830192,0.0068050671,-0.2248341761,0.0434047317,0.0324736358,-0.0296500579,0.0939397885,0.0834243555,0.0194191251,0.0760235185,0.0694885804,-0.0541780928,0.0631091241,0.036065845,-0.0149644884,-0.0709684794,0.0255539068,0.0833238187,0.0769094194,-0.0992282455,0.0582940082,-0.0279544907,0.1094099343,-0.0593571002,-0.0844024767,0.02814888,0.2181852776,0.0397831479,-0.0505240594,0.0262202808,0.2197777616,0.3449468959,-0.1617506327,0.3965085925,-0.2163265466,-0.5761045789,-0.2127195033,-0.6097112786,-0.2831286901,-0.8271023886,-0.4306394367,-0.1418559465,-0.4590303699,-0.1526034773,-0.0092537154,-0.4190545629,-0.2913711829,-0.282796119,-0.5614689211,-0.1612089157,-0.1079787947,-0.1110693186,-0.0251645877,-0.3687556175,-0.0328861444,-0.118102932,-0.2070682102
"41","X41_o_.bam.txt","Group3","treatment","healthy",-0.5040153,0.282624,0.1679344,0.3858754,0.3399234,0.3114311,-0.6031275,0.4477379,-0.3591915,0.4242843,0.30346,0.2649707,-0.621363,-0.6661913,-0.6502391,0.2102652,-0.6323146,0.2201001,-0.6408241,0.3340428,0.4363593,0.2434843,-0.5774643,-0.5147105,0.4196798,-0.1242977,0.1055915,-0.1743682,-0.05729107,-0.3334646,0.04038466,-0.160305,-0.2136266,-0.1315671,-0.1659459,-0.06755339,0.1541844,-0.3467527,-0.0282781,-0.07885479,0.03679181,-0.1487534,0.2128072,-0.4854149,-0.2175791,-0.3160054,-0.1001804,-0.4124398,-0.308398,-0.3634244,0.01358944,0.05213567,-0.268019,-0.05450599,-0.1073317,-0.2580188,-0.2865538,-0.03174972,-0.02937975,0.02801176,-0.2110665,0.09191116,-0.06121121,0.05063297,-0.1108301,0.01733808,0.00708479,-0.0770744,-0.06468983,0.3258368,-0.03945673,0.06543115,-0.1090514,-0.2738525,0.3607807,0.03927349,-0.08797044,0.05549144,0.03382122,0.08867744,0.09497527,-0.3430465,0.02141735,0.1513831,0.07587042,-0.358911,-0.0838434,0.01845514,0.03231694,-0.206368,0.08442901,-0.1415281,-0.09249974,0.03264275,-0.01785971,-0.4998242,0.005947514,0.0220402,-0.2482344,0.05000408
"42","X42_o_.bam.txt","Group3","treatment","healthy",0.282794,-0.12318,-0.1645339,-0.29585,-0.2569865,-0.3359792,0.3665581,-0.3298659,0.27358,-0.3836965,-0.3659895,-0.2379175,0.3420456,0.3892831,0.3480039,-0.3661942,0.3041914,-0.2504865,0.3828506,-0.1844415,-0.3117066,-0.1878408,0.3325173,0.2306129,-0.2993913,-0.03989736,-0.2794468,0.0915665,-0.08495175,0.3249246,0.01443608,-0.1076668,0.1804573,-0.07494139,-0.3272688,-0.08089414,-0.04496206,0.142942,-0.1412492,-0.1007725,-0.06059521,-0.08888008,-0.305789,0.2096258,-0.1376714,0.03877541,0.02329293,-0.2715619,-0.2726292,-0.1309183,-0.3402489,-0.1785787,-0.512714,0.007161805,-0.07274293,-0.1658568,-0.3604658,-0.06988468,-0.08030595,-0.1273456,-0.1862686,-0.3327491,-0.2326934,-0.07427414,-0.2216525,-0.1132144,-0.05576468,-0.1925228,-0.1049445,-0.02916592,-0.2944848,-0.2526254,-0.1653579,-0.1007332,-0.5592963,0.2302467,-0.3576083,0.5701172,0.5238449,0.4656611,0.2030959,0.4210993,0.6271816,0.5141719,0.1230341,0.3606225,0.2469691,0.1139401,0.1675537,0.0499574,0.4430935,0.3224637,0.1016085,-0.0229362,0.1187344,0.130423,0.3001164,0.01965385,0.2143862,-0.02496722
"43","X43_o_.bam.txt","Group3","treatment","healthy",0.4658528732,-0.276992869,-0.2370003233,-0.3888581827,-0.4061632848,-0.3695714912,0.5241643754,-0.4344101226,0.3894860651,-0.4959729706,-0.3850766757,-0.2511579601,0.4841789348,0.6102806897,0.4726242463,-0.4335826838,0.4715836737,-0.3023652755,0.536447202,-0.2880109131,-0.4206151452,-0.3030291402,0.5655099954,0.3842575528,-0.451874907,-0.3408355707,0.0219302649,-0.1951198288,-0.2793125472,-0.3726705999,-0.3856948841,-0.3113749015,-0.3779317611,-0.2177913009,-0.3725642321,0.0701579833,0.2872252883,-0.1554407223,-0.2644547617,-0.2282775448,-0.2375057022,-0.4759827985,-0.0259140653,-0.2190347183,-0.3527675792,-0.4397363668,-0.1839365312,-0.3861820978,-0.3807325762,-0.4110745061,0.0054110761,0.0015232475,-0.4056439132,-0.1042899685,0.0534917254,-0.1059469018,0.0676972589,0.0078844752,-0.0675104876,-0.0580165267,-0.031782793,-0.1224300979,-0.0296512188,-0.1426849004,-0.0305209845,0.0807270646,0.0003218111,0.0621831137,-0.0560090287,-0.1239049347,-0.1753403669,-0.1494391036,-0.193792808,0.0098553333,0.0515165969,0.0883028951,0.191464951,-0.2657543846,0.4426068572,0.0413938788,-0.0275947223,-0.0083238989,0.8269013955,0.6241105467,-0.1937453668,-0.3399244096,0.0712572173,-0.0773805184,0.3296329867,-0.0849752482,-0.2514164444,-0.0060087686,0.040464101,-0.2564921658,0.0584789054,-0.3269429044,0.1785885065,0.0096518924,-0.0196304887,-0.1625126982
"44","X44_o_.bam.txt","Group3","treatment","healthy",0.2082028,-0.1836018,-0.1383814,-0.2264107,-0.2206668,-0.2633329,0.3637004,-0.2656826,0.2904281,-0.353827,-0.2485668,-0.1804686,0.2525787,0.1327919,0.2998554,-0.2904274,0.2935444,-0.2747735,0.2953227,-0.190502,-0.1807826,-0.147034,0.3258004,0.1822366,-0.3217854,-0.1394729,-0.09670455,-0.02172333,-0.0578636,-0.03848311,-0.07838459,-0.0263606,-0.1995834,-0.03686423,8.57194e-05,0.01773334,0.0941089,0.1036401,-0.0571743,0.04862318,0.2817794,0.008683427,-0.1564747,0.4217174,0.08595061,0.2363183,0.04340097,0.1303056,0.2455124,-0.04052419,-0.06159016,-0.1608911,-0.48054,-0.3434617,-0.03837075,-0.07851261,0.2996594,0.09341101,-0.1354045,-0.0346039,-0.07182388,-0.5067274,0.1853759,-0.07756701,0.004860477,-0.3075506,-0.05024489,-0.1026044,-0.07619836,-0.3505751,0.03846601,-0.1048191,0.04350358,-0.08846317,-0.4796728,0.2950359,-0.4755866,0.5441957,0.3269212,0.5404058,0.3892714,0.5140869,0.4621902,0.3285623,0.1345944,-0.1635562,0.3633672,0.08105775,0.1158065,-0.02737412,0.3840669,0.1205477,0.1859287,0.03422827,-0.02630255,-0.009112874,0.2061695,0.1674164,-0.03113258,0.1985053
"45","X45_o_.bam.txt","Group3","treatment","healthy",0.3263875,-0.2226163,-0.1827028,-0.3521162,-0.2654154,-0.3228938,0.4208974,-0.37555,0.2918699,-0.4386846,-0.3262137,-0.293708,0.4310274,0.3877051,0.448991,-0.3207328,0.3851187,-0.3163863,0.4093544,-0.2713434,-0.3753181,-0.2111944,0.4362575,0.3090612,-0.4456737,-0.01884595,-0.004111911,0.2548345,0.009844331,-0.1186684,-0.09483351,0.003062179,0.1477767,0.05028954,-0.08895335,-0.1108138,0.02389004,-0.07650091,-0.07594081,-0.01585212,0.03878946,-0.3816607,0.01960436,-0.2316234,-0.01923039,-0.1207988,-0.04861313,-0.1308878,-0.09812638,0.0334388,-0.2686307,-0.0352026,-0.5323516,0.09706134,0.1164846,-0.1431365,-0.2258551,-0.03773752,0.034346,-0.07329763,-0.02700632,-0.427116,0.0210473,-0.06073251,-0.1097684,-0.08794898,0.06700804,-0.05573022,-0.04535556,-0.03171471,-0.01455598,-0.1138034,-0.06461611,0.05521376,-0.3006604,0.4299524,-0.4309615,0.5909405,0.7106839,0.2524166,0.5529784,0.5438761,0.7594444,0.612563,0.4284905,0.9491379,0.1956438,0.1721487,0.2420831,0.4363899,0.2808989,0.637847,0.2053395,0.05398859,0.09473186,0.7783953,0.4594741,-0.0001124632,0.1748977,-0.03475326
